बात करे आधुनिक काल की तो शिक्षा के क्षेत्र में सबसे ज्यादा बदलाव अभी ही हुए है।,बात करे आधुनिक काल की तो शिक्षा के क्षेत्र में सबसे ज्यादा बदलाव अभी ही हुए हैं ।,
"शिक्षा केवल बड़े लोगों तक ही नहीं छोटे-गरीब लोगों, विशेषकर महिलाओं तक पहुंचा।",शिक्षा केवल बड़े लोगों तक ही नहीं छोटे-गरीब लोगों विशेषकर महिलाओं तक पहुंची है।,
कई सरकारी और प्राइवेट स्कूल बनाए गए।,कई सरकारी और प्राइवेट स्कूल बनाए गए।,
स्त्री शिक्षा को बढ़ावा देने के लिए समय-समय पर नियम भी बनाए जाते है।,स्त्री शिक्षा को बढ़ावा देने के लिए समय-समय पर नियम भी बनाए जाते है।,
है 'बेटी पढ़ाओं बेटी बचाओ' उनमे से ही एक है।,है 'बेटी पढ़ाओं बेटी बचाओ' उनमे से ही एक है।,
शिक्षा ग्रहण करना अब उम्र का मोहताज नहीं है।,शिक्षा ग्रहण करना अब उम्र की मोहताज नहीं है।,
आज कल वृद्धों के लिए महिलाओं के लिए भी स्कुल चलाए जाते हैं।,आज कल वृद्धों के लिए महिलाओं के लिए भी स्कूल चलाए जाते हैं।,
इससे शिक्षण रेट में काफी सुधार हुई है।,इससे शिक्षण रेट में काफी सुधार हुये हैं ।,
शिक्षा के महत्व अनगिणत है।,शिक्षा के महत्व अनगिनत हैं ।,
यह इंसान को धनी बना देती है ना सिर्फ धन के मामले में अपितु ज्ञान के मामले में।,यह इंसान को धनी बना देती है न सिर्फ धन के मामले में अपितु ज्ञान के मामले में भी।,
हम सुनते हैं कि ग्लेशियर पिघलने से जलस्तर में बढ़ोतरी हुई है और हमारे पीने का पानी जो की भूतल से आता है इसमें गिरावट हुई है।,हम सुनते हैं कि ग्लेशियर पिघलने से जलस्तर में बढ़ोतरी हुई है और हमारे पीने का पानी जो कि भूतल से आता है इसमें गिरावट हुई है।,
जैसे-जैसे वायुमंडल का तापमान बढ़ेगा वैसे ही ग्लेशियर का बर्फ भी पिघलेगा।,जैसे-जैसे वायुमंडल का तापमान बढ़ेगा वैसे ही ग्लेशियर का बर्फ भी पिघलेगा।,
जिसके कारण पानी का स्तर बढ़ेगा  और आस -पास वाले स्थान जलमग्न हो जायेंगे।,जिसके कारण पानी का स्तर बढ़ेगा  और आस -पास वाले स्थान जलमग्न हो जायेंगे।,
इससे प्राकृतिक आपदा भी बढ़ सकती है।,इससे प्राकृतिक आपदा भी बढ़ सकती है।,
"ज्यादातर कुड़ा-कचड़ा हम नालों में  फेकते है, और वो नाला अंतत: जाकर किसी नदी तालाव या बड़े जलाशय में मिलता है।",ज्यादातर कूड़ा-कचड़ा हम नालों में  फेकते है और वो नाला अंतत: जाकर किसी नदी तालाब या बड़े जलाशय में मिलता है।,
इसके कारण इसका जल प्रदूषित हो जाता है और जल में रहने वाले जीवों को परेशानी का सामना करना पड़ता है।,इसके कारण इसका जल प्रदूषित हो जाता है और जल में रहने वाले जीवों को परेशानी का सामना करना पड़ता है।,
जैसे दिल्ली के पास से गुजरने वाली ब्रह्मपुत्र नदी का पानी इतना गंदा हो चुका है कि उसे साफ करना एक बड़ा चैलेंज होता जा रहा है।,जैसे दिल्ली के पास से गुजरने वाली ब्रह्मपुत्र नदी का पानी इतना गंदा हो चुका है कि उसे साफ करना एक बड़ा चैलेंज होता जा रहा है।,
ऐसे में आस-पास वाले शहर जो नदी के किनारे पर स्थित है।,ऐसे में आस-पास वाले शहर जो नदी के किनारे पर स्थित है।,
उन जगहों पर  बहुत सारी बिमारियाँ भी फैल सकती है। और उनके स्वास्थ को  खराब कर सकती है।,उन जगहों पर  बहुत सारी बिमारियाँ भी फैल सकती हैं और उनके स्वास्थ को  खराब कर सकती है।,
शहरीकरण और ग्लोबलाईजेशन से इतने अधिक मात्रा में वन की कटाई हुई है कि जो जन्तु वन में रहने वाले है उनको काफी दिक्कत का सामना करना पड़ा है।,शहरीकरण और ग्लोब्लाईजेशन से इतनी अधिक मात्रा में वन की कटाई हुई है कि जो जन्तु वन में रहने वाले है उनको काफी दिक्कत का सामना करना पड़ा है।,
सरकार इतने ज्यादा पेड़ लगाओ अभियान चला रही है फिर हम देखते है कि पेड़ काटने का सिलसिला जारी है।,सरकार इतने ज्यादा पेड़ लगाओ अभियान चला रही है फिर हम देखते है कि पेड़ काटने का सिलसिला जारी है।,
अभी कुछ दिन पह‌ले सामाचार में हम सुन रहे थे कि कहीं तो साउथ में पुरा जंगल रातो रात साफ कर दिया गया और सारे पशुपक्षि ऐसे ही बिखर गए।,अभी कुछ दिन पह‌ले समाचार में हम सुन रहे थे कि कहीं तो साउथ में पूरा जंगल रातों रात साफ कर दिया गया और सारे पशुपक्षि ऐसे ही बिखर गए।,
अगर हम अपने फायदे के लिए ऐसा ही करते रहें तो हमें हमारे विनाश  से कोई नहीं रोक सकता।,अगर हम अपने फायदे के लिए ऐसा ही करते रहे तो हमें हमारे विनाश  से कोई नहीं रोक सकता।,
"आज लोग आनुधीकीकरण में लगे हुए है, लेकिन उन्हें इसके साथ-साथ अपने पर्यावरण की भी रक्षा करनी चाहिए ।क्योंकि यह ऐसा ही चलता रहा और पर्यावरण पर होने वाले प्रभावों को नजरअंदाज करते रहे तो ऐसा समय आने में देर नहीं जब हमें विनाश से कोई नहीं बचा पाएगा।","आज लोग आधुनिकीकरण  करण में लगे हुए है, लेकिन उन्हें इसके साथ-साथ अपने पर्यावरण की भी रक्षा करनी चाहिए क्योंकि यह ऐसा ही चलता रहा और पर्यावरण पर होने वाले प्रभावों को नजरअंदाज करते रहे तो ऐसा समय आने में देर नहीं जब हमें विनाश से कोई नहीं बचा पाएगा।",
"मनुष्य जीवन आज स्वयँम ही सोशल मीडिया हो गया है, मनुष्य सोशल मीडिया में इतना लुप्त हो गया है कि वह अपने शारीरीक,मानसिक और आर्थिक परिस्थतियों का भी ध्यान नहीं दे पा रहा है वैसे तो सोशल मीडिया को दो पहलू या कह लो आईने के दो रूप हैं  एक अच्छाई और दूसरा बुराई, आज मनुष्य सोशल मिडिया का उपयोग करके अपने व्यवसाय को निरंतर प्रगति पथ पर ले जा रहा हैं  और सफलता की ऊचाईयों को छू रहा हैं , वह अपने व्यवसाय को दुर दराज बैठे लोगों तक पहुंचाने में समर्थ हो रहा है, जहाँ उसके व्यवसाय की जानकारी लोग घर बैठे पा रहे हैं, और लाभ उठा रहे हैं।","मनुष्य जीवन आज स्वयं ही सोशल मीडिया हो गया है, मनुष्य सोशल मीडिया में इतना लुप्त हो गया है कि वह अपने शारीरिक, मानसिक और आर्थिक परिस्थतियों का भी ध्यान नहीं दे पा रहा है वैसे तो सोशल मीडिया के दो पहलू या कह लो आईने के दो रूप हैं  एक अच्छाई और दूसरा बुराई, आज मनुष्य सोशल मीडिया का उपयोग करके अपने व्यवसाय को निरंतर प्रगति पथ पर ले जा रहा है  और सफलता की ऊचाईयों को छू रहा है वह अपने व्यवसाय को दूर दराज बैठे लोगों तक पहुंचाने में समर्थ हो रहा है जहाँ उसके व्यवसाय की जानकारी लोग घर बैठे पा रहे हैं और लाभ उठा रहे हैं।",
सोशल मिडिया से लोगो में बड़ा बदलाव नजर आने लगा हैं ।,सोशल मीडिया से लोगो में बड़ा बदलाव नजर आने लगा है।,
"इसके माध्यम से लोग अपनी छवि, अपनी पहचान बना रहे हैं।",इसके माध्यम से लोग अपनी छवि अपनी पहचान बना रहे हैं।,
"सोशल मिडिया एक दृष्टिरहित संचार का माध्यम है जिसके जरिए लोग अपनो को जान पहचान रहे है, अपनी बातें साझा कर रहे हैं, लोगों के दु:ख सुख में सहभागी हो रहे है।","सोशल मीडिया एक दृष्टिरहित संचार का माध्यम है, जिसके जरिए लोग अपनो को जान पहचान रहे हैं, अपनी बातें साझा कर रहे हैं, लोगों के सुख-दु:ख में सहभागी हो रहे हैं।",
"अपनी तर्क, अपनी बाते, अपने सुझाव लोगों तक पहुंचाने में समर्थ हो रहे हैं।","अपने तर्क, विचार और सुझाव लोगों तक पहुंचाने में समर्थ हो रहे हैं।",
"सोशल मिडिया के माध्यम से लोग अपने सपने को साकार, पुरा कर पा रहे हैं।",सोशल मीडिया के माध्यम से लोग अपने सपनों को साकार पूरा कर पा रहे हैं।,
"सोशल मिडिया के माध्यम से लोग अपने कला, साहित्य, अपना परिचय, अपनी रचना विश्व में और देश के विभिन्न लोगो तक पहुंचा पा रहे हैं। जिनके कारण उनके कला को दिशा मिल पा रही है वो प्रगति के पथ पर निरंतर बढ़े जा रहे हैं।","सोशल मीडिया के माध्यम से लोग अपनी कला, साहित्य, अपना परिचय, अपनी रचना विश्व में और देश के विभिन्न लोगों तक पहुंचा पा रहे हैं, जिसके कारण उनकी कला को दिशा मिल पा रही है वो प्रगति के पथ पर निरंतर बढ़े जा रहे हैं।",
"सोशल मिडिया के माध्यम से व्यवसाय, और नौकरियों में भी वृदधी (तेजी) आयी है।",सोशल मीडिया के माध्यम से व्यवसाय और नौकरियों में भी वृदधी (तेजी) आयी हैं।,
सोशल मिडिया का दुसरा रूप भी है जो मनुष्य की शारीरिक और आर्थिक रूप को दुर्बल बना रहा है कुछ साल पहले सब सोशल मीडिया का इतना प्रभाव नहीं हुआ करता था तब मनुष्य अपने दिचर्या की सामग्री खरीदने के लिए वह बाजार या मार्केट जाया करता था जिससे उसकी शरिरीक क्रिया हुआ करती थी आज सोशल मिडिया के कारण वह घर बैठे आन लाईन पाचिती (माध्यम) से अपनी जरुरत की चीजों को मंगा पा रहा हैं।,सोशल मीडिया का दूसरा रूप भी है जो मनुष्य को शारीरिक और आर्थिक रूप से दुर्बल बना रहा है कुछ साल पहले जब सोशल मीडिया का इतना प्रभाव नहीं हुआ करता था तब मनुष्य अपनी  दिनचर्या की सामग्री खरीदने के लिए वह बाजार या मार्केट जाया करता था जिससे उसकी शारीरिक क्रिया हुआ करती थी आज सोशल मीडिया के कारण वह घर बैठे ऑन लाईन पद्धति (माध्यम) से अपनी जरुरत की चीजों को मंगा पा रहा है। ,
जिसके कारण मनुष्य अपनी शारीरीक सेहत बिगाड़ रहा है।,जिसके कारण मनुष्य अपनी शारीरिक सेहत बिगाड़ रहा है।,
"सोशल मिडिया आज के दौर में हर संभाग में पारित (फैल) गया है चाहे वो सामाजिक जिवन क्षेत्र, शिक्षा क्षेत्र, मनोरंजन क्षेत्र, स्वास्थ और चिकित्सा क्षेत्र, औधोगिक क्षेत्र, संगनक विज्ञान और अभियांत्रीकी क्षेत्र, प्रोदधीक प्रौद्योगिक क्षेत्र (technology), चल चित्र जगत क्षेत्र, मेहमाननवाजी  क्षेत्र, रक्षा क्षेत्र आदि","सोशल मीडिया आज के दौर में हर संभाग में पारित (फैल) गया है चाहे वो सामाजिक जीवन क्षेत्र, शिक्षा क्षेत्र, मनोरंजन क्षेत्र, स्वास्थ और चिकित्सा क्षेत्र, औद्योगिक क्षेत्र, संगणक विज्ञान और अभियांत्रिकी क्षेत्र, प्रौद्योगिक क्षेत्र (technology), चल चित्र जगत क्षेत्र, मेहमान्नबाजी क्षेत्र, रक्षा क्षेत्र आदि।",
सोशलमिडीया के माध्यम से मनुष्य आज घर बैठे शिक्षा online माध्यम से ले पा रहा है। ,सोशल मीडिया के माध्यम से मनुष्य आज घर बैठे शिक्षा ऑनलाइन माध्यम से ले पा रहा है।,
जिससे उसके समय की बचत हो पा रही हैं।, जिससे उसके समय की बचत हो पा रही है।,
सोशल मिडिया से संचार क्षेत्र में महत्वपूर्ण लाभ हुआ है जिससे लोग अपनों से जुड़ पा रहे हैं ।,"सोशल मीडिया से संचार क्षेत्र में महत्वपूर्ण लाभ हुआ है, जिससे लोग अपनों से जुड़ पा रहे हैं ।",
सोशल मिडिया के माध्यम से देश में हो रही विभिन्न घटनाओं पर समाचार मिल पा रही हैं ।,सोशल मीडिया के माध्यम से देश में हो रही विभिन्न घटनाओं पर समाचार मिल पा रहे हैं ।,
विदेश की घटनाओं की महत्वपूर्ण जानकारी सोशल मिडिया के माध्यम से मिल पा रही है।,विदेश की घटनाओं की महत्वपूर्ण जानकारी सोशल मीडिया के माध्यम से मिल पा रही है।,
"सोशल मिडिया के माध्यम से देश-विदेश की विश्वविद्यालयों मे हो रहे शोध, अनुसंधान की जानकारी हम घर बैठे ले पा रहे हैं ।","सोशल मीडिया के माध्यम से देश-विदेश के विश्वविद्यालयों  मे हो रहे शोध, अनुसंधान की जानकारी हम घर बैठे ले पा रहे हैं ।",
सोशल मीडिया के माध्यम से हम साहित्य की समीक्षा कर पा रहे हैं,सोशल मीडिया के माध्यम से हम साहित्य की समीक्षा कर पा रहे हैं ।,
सोशल मीडिया के माध्यम से हम अपने साथी शोधकर्ता से अपनी समस्याओं पर चर्चा कर पा रहे हैं।,सोशल मीडिया के माध्यम से हम अपने साथी शोधकर्ता से अपनी समस्याओं पर चर्चा कर पा रहे हैं।,
उसका निष्कर्ष लेने में हम समर्थ हो पा रहे हैं ।,उसका निष्कर्ष लेने में हम समर्थ हो पा रहे हैं ।,
सोशल मिडिया शोधकर्ताओं के लिए एक लाभदायक और उपयोगी स्थान है जहां वो अपने विचारों को लोगो से साझा कर सकते हैं ।,सोशल मीडिया शोधकर्ताओं के लिए एक लाभदायक और उपयोगी स्थान है जहां वो अपने विचारों को लोगो से साझा कर सकते हैं ।,
देश विदेश में हो रहे शोधों पर पत्रिका के माध्यम से जानकारी प्राप्त कर पा रहे हैं।,देश विदेश में हो रहे शोधों पर पत्रिका के माध्यम से जानकारी प्राप्त कर पा रहे हैं।,
मुझे यह खुशी हो रही हैं कि सोशल मिडिया के माध्यम से मनुष्य की जीवन शैली में बड़ा बदलाव आया है जिससे वो अपने जीवन में सकारात्मक निर्णय लेने की परिस्थित में आ पा रहे हैं।,मुझे यह खुशी हो रही है कि सोशल मीडिया के माध्यम से मनुष्य की जीवन शैली में बड़ा बदलाव आया है जिससे वो अपने जीवन में सकारात्मक निर्णय लेने की परिस्थित में आ पा रहे हैं।,
मनुष्य के व्यवसाय और जीवन शैली को नई दिशा मिल रही हैं।,मनुष्य के व्यवसाय और जीवन शैली को नई दिशा मिल रही है।,
"सोशल मिडिया का दूसरा पहलू कभी-कभी दर्दनाक शर्मशार और भयानक भी हो सकता है, जिससे हमारे समाज पर प्रभाव पड़ता है ","सोशल मीडिया का दूसरा पहलू कभी-कभी दर्दनाक शर्मशार और भयानक भी हो सकता है, जिससे हमारे समाज पर प्रभाव पड़ता है। ",
"सोशल मिडिया हमें  वो भी दिखाता है जिसे हम न चाहकर भी देखना चाहते हैं, जैसे महिलाओं पर हो रहे अत्याचार, आए दिन बलात्कर समाज को बदनाम कर रही हैं।","सोशल मीडिया हमें वो भी दिखाता है जिसे हम न चाहकर भी देखना चाहते हैं, जैसे महिलाओं पर हो रहे अत्याचार, आए दिन बलात्कर जैसी घटनाएं समाज को बदनाम कर रही हैं।",
जिसके लिए प्रशासन जिम्मेदार है जो प्रभावशाली निर्णय नहीं ले पाते।,जिसके लिए प्रशासन जिम्मेदार है जो प्रभावशाली निर्णय नहीं ले पाते। ,
"सोशल मिडिया बच्चों को भी नष्ट कर रहा है, जिसके कारण उनकी शिक्षा पर प्रभाव पड रहा है।","सोशल मिडिया बच्चों को भी नष्ट कर रहा है, जिसके कारण उनकी शिक्षा पर प्रभाव पड़ रहा है।",
"आधिकतर समय बच्चे मनोरंजन मे व्यस्त रहते है, जिसके कारण उनका भविष्य अंधेरे की ओर बढ़ने लगता हैं ।","आधिकतर समय बच्चे मनोरंजन मे व्यस्त रहते है, जिसके कारण उनका भविष्य अंधेरे की ओर बढ़ने लगता है ।",
सोशलमिडिया के दो रुप- (एक) साकारत्मक (दो) नाकारत्मक,सोशलमिडिया के दो रुप- (एक) सकारत्मक (दो) नकारत्मक ।,
"साकारत्मक- 1-शिक्षा 2-मनोरंजन 3-कौशल विकास 4-शोध, अनुसंधान 5-जिवन कला 6-आचारवीचार प्रदान करना 6-सुझाव 7-साहित्य 8-देशविदेश की जानकारी 9-खरीददारी 10 मेहमाननवाजी","सकारत्मक- १-शिक्षा, २-मनोरंजन, ३-कौशल विकास, ४-शोध अनुसंधान, ५-जीवन कला, ६-आचारवीचार प्रदान करना, ७-सुझाव, ८-साहित्य, ९-देशविदेश की जानकारी, १०-खरीद्दारी, ११ मेहमान्नबाजी इत्यादि ।",
नाकारत्मक- 1-महिलाओ पे अत्याचार 2-आसमाजिक कार्य में लुप्त लोग उदाहरण- सोशल मिडिया फेसबुक इस्टाग्राम ट्वीटर युटयूब वाटसअप  टिक टाँक,"नकारत्मक- १-महिलाओं पर अत्याचार, २-आसमाजिक कार्य में लुप्त लोग उदाहरण, ३-सोशल मीडिया फेसबुक इंस्टाग्राम ट्वीटर  यूट्यूब  वाटसअप टिक टाँक इत्यादि ।",
1- कक्षा में विभिन्न राज्यों से आए विदयार्थीयो  से मुलाकात,१- कक्षा में विभिन्न राज्यों से आए विद्यार्थियों से मुलाकात,
